Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
5883013081,"Aug 31, 2021, 3:19:23 PM",Evening Activity,Workout,"",2400,0,,,,"",,activities/6254870328.fit.gz,,,2400.0,2400.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,227.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
5877563186,"Aug 30, 2021, 2:34:31 PM",Afternoon Run,Run,BPM dope ,2916,9.49,,,,,,activities/6249187401.fit.gz,,,2916.0,2901.0,9496.0,7.8,3.273,0.0,0.0,243.0,250.6,15.6,0.0,,,177.0,89.0,,,,,671.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,9604.4,,,,,,,,,,,,,,,,7337777.0,,,,,,,,,,,3.257,,,,,,,,,,,,,,,,,,,,,,""
5872869697,"Aug 29, 2021, 2:15:56 PM",Afternoon Swim,Swim,,2412,"1,519",,,,,,activities/6244247376.fit.gz,,,2412.0,2400.0,1519.0,3.5,0.633,0.0,0.0,-4.6,32.6,42.9,2.0,,,,,,,,,394.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63,,,,,,,,,,,,,,,,,,,,,,""
5867768587,"Aug 28, 2021, 2:02:24 PM",Afternoon Run,Run,Μαστίγιο,7812,15.92,,,,,,activities/6238883872.fit.gz,,,7812.0,7778.0,15927.0,5.6,2.048,1194.0,1104.0,252.8,449.4,49.1,0.0,,,118.0,83.0,,,,,1057.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,24031.1,,,,,,,,,,,,,,,,7337777.0,,,,,,,,,,,2.039,3137.0,,,,,,,,,,,,,,,,,,,,,media/8ee20047-b331-4c00-b7eb-452fbe3c5ef9.jpg
5861968813,"Aug 27, 2021, 2:23:14 PM",Afternoon Run,Run,Απέξω well done από μέσα medium rear 🔥,4015,12.84,,,,,,activities/6232773403.fit.gz,,,4015.0,3983.0,12840.0,6.0,3.224,320.7,92.0,248.4,286.2,42.9,0.0,,,115.0,87.0,,,,,926.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,13784.8,,,,,,,,,,,,,,,,7337777.0,,,,,,,,,,,3.198,,,,,,,,,,,,,,,,,,,,,,""
5857237192,"Aug 26, 2021, 2:55:58 PM",Afternoon Swim,Swim,Παρέα με Chris ,2820,"2,008",,,,,,activities/6227835227.fit.gz,,,2820.0,2797.0,2008.0,6.9,0.718,0.0,0.0,-20.4,2.4,43.8,-0.9,,,,,,,,,502.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.712,,,,,,,,,,,,,,,,,,,,,,""
5851420252,"Aug 25, 2021, 2:12:33 PM",Afternoon Run,Run,"🌡️🔥
Φούρνος",4115,10.00,,,,,,activities/6221779939.fit.gz,,,4115.0,4085.0,10004.0,6.6,2.449,461.5,363.0,247.9,449.4,48.9,0.0,,,122.0,83.0,,,,,728.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,12464.6,,,,,,,,,,,,,,,,7337777.0,,,,,,,,,,,2.431,5971.5,,,,,,,,,,,,,,,,,,,,,""
5845693807,"Aug 24, 2021, 2:21:31 PM",Afternoon Run,Run,Με 50+αρη  Οδυσσέο δεν μπλέκεις 💪,4513,14.56,,,,,,activities/6215815405.fit.gz,,,4513.0,4278.0,14560.0,6.4,3.403,0.0,7.0,243.0,257.4,33.3,0.0,,,99.0,87.0,,,,,1056.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,14733.3,,,,,,,,,,,,,,,,7337777.0,,,,,,,,,,,3.226,,,,,,,,,,,,,,,,,,,,,,""
5840167669,"Aug 23, 2021, 2:24:37 PM",Afternoon Run,Run,Ρεπο,3604,10.80,,,,,,activities/6210060868.fit.gz,,,3604.0,3425.0,10806.0,4.6,3.155,7.0,0.0,240.6,254.0,25.6,0.1,,,89.0,86.0,,,,,793.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,10944.2,,,,,,,,,,,,,,,,7337777.0,,,,,,,,,,,2.998,,,,,,,,,,,,,,,,,,,,,,""
5835762424,"Aug 22, 2021, 2:23:41 PM",Afternoon Ride,Ride,"Μποφορια 🌬️
",6939,49.41,,,,,CYCL⚙️PATH  ,activities/6205394878.fit.gz,,15.5,6939.0,6708.0,49415.0,18.8,7.367,850.3,774.0,143.4,780.2,46.7,-0.1,,,,,,,,309.0,127.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,11507033.0,,,,,,,,,,,,7.121,54.0,,,,,,,,,,,,,,,,,,,,,""
5830165876,"Aug 21, 2021, 3:19:46 PM",Evening Run,Run,Κάρτσακας στο τιμόνι,5828,11.14,,,,,,activities/6199522630.fit.gz,,,5828.0,5806.0,11140.0,6.6,1.919,807.4,731.0,249.3,449.4,48.6,0.0,,,124.0,81.0,,,,,695.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,16399.4,,,,,,,,,,,,,,,,7337777.0,,,,,,,,,,,1.911,,,,,,,,,,,,,,,,,,,,,,""
5824664189,"Aug 20, 2021, 2:27:43 PM",Afternoon Swim,Swim,,3215,"2,094",,,,,,activities/6193768698.fit.gz,,,3215.0,2902.0,2094.0,3.4,0.722,0.0,0.0,-3.4,22.6,44.0,-0.5,,,,,,,,,521.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.651,,,,,,,,,,,,,,,,,,,,,,""
5819106655,"Aug 19, 2021, 3:06:24 PM",Evening Run,Run,"",5271,20.28,,,,,,activities/6187955788.fit.gz,,,5271.0,5250.0,20284.0,5.4,3.864,0.0,0.0,238.8,258.0,26.7,0.0,,,93.0,88.0,,,,,1453.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,20481.3,,,,,,,,,,,,,,,,7337777.0,,,,,,,,,,,3.848,0.0,,,,,,,,,,,,,,,,,,,,,""
5813377858,"Aug 18, 2021, 2:12:38 PM",Afternoon Swim,Swim,,4139,"2,879",,,,,,activities/6181966076.fit.gz,,,4139.0,3973.0,2879.0,3.5,0.725,0.0,0.0,-7.8,8.2,48.0,-0.1,,,,,,,,,720.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.696,,,,,,,,,,,,,,,,,,,,,,""
5807982155,"Aug 17, 2021, 3:02:29 PM",Evening Run,Run,,3990,15.01,184.0,149,,,,activities/6176340636.fit.gz,,,3990.0,3958.0,15014.0,5.4,3.793,0.0,0.0,244.6,252.2,8.0,0.0,,,98.0,92.0,,166.0,,,1085.0,,,149.0,,,,,,,,,,,,,0.0,,1.0,15102.2,,,,,,,,,,,,,,,,7337777.0,,,,,,,,,,,3.763,,,,,,,,,,,,,,,,,,,,,,""
5792083696,"Aug 14, 2021, 2:57:17 PM",Afternoon Run,Run,Σημασία δεν έχουν ούτε οι άνεμοι μήτε τα μποφόρ... σημασία έχει να μη ξεχνάς Μητσοτάκη ότι 👉👌,2718,10.38,,,,,,activities/6159657390.fit.gz,,,2718.0,2646.0,10381.0,5.6,3.923,117.2,118.7,0.4,47.0,12.5,0.0,,,96.0,91.0,,,,,928.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,10633.8,,,,,,,,,,,,,,,,7337777.0,,,,,,,,,,,3.819,,,,,,,,,,,,,,,,,,,,,,""
5792083662,"Aug 14, 2021, 2:06:49 PM",Afternoon Swim,Swim,,3027,"1,583",,,,,,activities/6159657150.fit.gz,,,3027.0,2307.0,1583.0,2.0,0.686,0.0,2.1,-0.4,2.1,2.9,-0.1,,,,,,,,,453.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.523,,,,,,,,,,,,,,,,,,,,,,""
5787331352,"Aug 13, 2021, 2:55:40 PM",Afternoon Ride,Ride,"Ζέστη + αέρας = αεροθερμο
Χαρδαλια μη ξεχνιεσαι... ",9867,72.75,,,,"",CYCL⚙️PATH  ,activities/6154665965.fit.gz,,15.5,9867.0,8761.0,72752.0,16.4,8.304,484.2,334.0,6.2,209.6,44.0,0.0,,,,,,,,349.0,181.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,11507033.0,,,,,,,,,,,,7.373,84.0,,,,,,,,,,,,,,,,,,,,,media/1ac7b0b5-cdcd-4a23-9ddb-996d22ac8399.jpg
5782231839,"Aug 12, 2021, 5:11:52 PM",Evening Run,Run,Race p,2828,10.96,,,,"",,activities/6149310959.fit.gz,,,2828.0,2796.0,10963.0,6.8,3.921,335.1,248.0,149.0,216.7,32.0,0.0,,,112.0,92.0,,,,,794.0,,,,,,,,,,,,,,,,0.0,,1.0,11836.9,,,,,,,,,,,,,,,,7337777.0,,,,,,,,,,,3.877,49.0,,,,,,,,,,,,,,,,,,,,,""
5776602138,"Aug 11, 2021, 4:24:53 PM",Evening Run,Run,Περίπολος μετά από κεραυνούς με Οδυσσέα καρτσακα,3787,10.61,,,,,,activities/6143451583.fit.gz,,,3787.0,3679.0,10610.0,4.0,2.884,183.0,176.0,248.4,431.4,20.0,0.1,,,89.0,84.0,,,,,783.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,11070.3,,,,,,,,,,,,,,,,7337777.0,,,,,,,,,,,2.802,,,,,,,,,,,,,,,,,,,,,,""
5770198102,"Aug 10, 2021, 3:58:20 PM",Evening Ride,Ride,"",1570,5.78,169.0,7,,,CYCL⚙️PATH  ,activities/6136784751.fit.gz,,15.5,1570.0,1332.0,5783.0,14.8,4.342,152.6,93.0,173.1,286.3,34.3,-0.7,,,,,,127.0,,194.0,200.0,,,7.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,11507033.0,,,,,,,,,,,,3.683,1638.0,,,,,,,,,,,,,,,,,,,,,""
5770198117,"Aug 10, 2021, 3:13:55 PM",Evening Run,Run,,2665,10.00,180.0,28,,,,activities/6136784734.fit.gz,,,2665.0,2434.0,10002.0,5.2,4.109,52.8,45.6,245.4,253.0,43.6,0.1,,,101.0,95.0,,144.0,,,557.0,,,28.0,,,,,,,,,,,,,0.0,,1.0,10075.1,,,,,,,,,,,,,,,,7337777.0,,,,,,,,,,,3.753,,,,,,,,,,,,,,,,,,,,,,""
5770198069,"Aug 10, 2021, 3:05:11 PM",Evening Ride,Ride,"",524,2.63,166.0,0,,,CYCL⚙️PATH  ,activities/6136784502.fit.gz,,15.5,524.0,524.0,2630.0,10.8,5.019,62.6,21.0,192.2,245.4,46.7,1.4,,,,,,75.0,,229.0,44.0,,,0.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,11507033.0,,,,,,,,,,,,5.019,0.0,,,,,,,,,,,,,,,,,,,,,""
5744171918,"Aug 5, 2021, 4:28:10 PM",Evening Run,Run,..,3771,9.96,188.0,75,,,,activities/6109505565.fit.gz,,,3771.0,3659.0,9961.0,4.4,2.722,269.0,269.0,227.6,450.2,46.0,-0.1,,,100.0,85.0,,152.0,,,795.0,,,75.0,,,,,,,,,,,0.0,,0.0,,1.0,10881.7,,,,,,,,,,,,,,,,7337777.0,,,,,,,,,,,2.641,8808.0,,,,,,,,,,,,,,,,,,,,,""
5739053798,"Aug 4, 2021, 5:23:53 PM",Evening Run,Run,,3172,7.64,185.0,116,,,,activities/6104166360.fit.gz,,,3172.0,3171.0,7644.0,4.2,2.411,234.0,233.0,213.2,452.2,48.6,0.1,,,85.0,81.0,,166.0,,,812.0,,,116.0,,,,,,,,,,,,,0.0,,1.0,8711.7,,,,,,,,,,,,,,,,7337777.0,,,,,,,,,,,2.41,5613.0,,,,,,,,,,,,,,,,,,,,,""
5734212605,"Aug 3, 2021, 7:42:30 PM",Night Run,Run,"",2729,10.08,,,,,,activities/6099117981.fit.gz,,,2729.0,2723.0,10087.0,6.4,3.704,317.1,212.0,154.2,216.0,20.0,-0.1,,,97.0,90.0,,,,,733.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,10920.4,,,,,,,,,,,,,,,,7337777.0,,,,,,,,,,,3.696,,,,,,,,,,,,,,,,,,,,,,""
5722714051,"Aug 1, 2021, 4:03:41 PM",Evening Ride,Ride,Πετάλι ψυχοσωματικής αποκατάστασης...🙌🌇,3905,15.63,,,,,CYCL⚙️PATH  ,activities/6087080598.fit.gz,,15.5,3905.0,3645.0,15635.0,16.4,4.289,375.1,302.0,118.4,369.0,37.1,0.0,,,,,,,,169.0,72.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,11507033.0,,,,,,,,,,,,4.004,8250.0,,,,,,,,,,,,,,,,,,,,,""
5721471400,"Aug 1, 2021, 12:43:23 PM",Afternoon Swim,Swim,Έβρασαν τα @@ σαν αυγουλάκια,2957,"1,974",,,,,,activities/6085779734.fit.gz,,,2957.0,2620.0,1974.0,3.5,0.753,0.0,0.0,-30.8,5.2,40.0,0.0,,,,,,,,,519.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.668,,,,,,,,,,,,,,,,,,,,,,""
5717305662,"Jul 31, 2021, 3:52:20 PM",Evening Run,Run,,5606,14.43,190.0,48,,,,activities/6081368873.fit.gz,,,5606.0,5411.0,14432.0,5.4,2.667,288.0,268.0,212.0,372.8,31.4,0.0,,,86.0,83.0,,139.0,,,1046.0,,,48.0,,,,,,,,,,,,,0.0,,1.0,15218.6,,,,,,,,,,,,,,,,7337777.0,,,,,,,,,,,2.574,12816.0,,,,,,,,,,,,,,,,,,,,,""
5711877364,"Jul 30, 2021, 3:35:37 PM",Evening Run,Run,"Δωρεάν αποτέφρωση 🔥🌡️
Τσουλήθρα χωρίς αύριο ",5734,11.21,170.0,70,,,,activities/6075596773.fit.gz,,,5734.0,5692.0,11211.0,5.0,1.97,840.2,745.0,209.2,449.1,48.9,0.0,,,126.0,81.0,,139.0,,,1195.0,,,70.0,,,,,,,,,,,0.0,,0.0,,1.0,16973.0,,,,,,,,,,,,,,,,7337777.0,,,,,,,,,,,1.955,3758.5,,,,,,,,,,,,,,,,,,,,,""
5701873840,"Jul 28, 2021, 3:39:04 PM",Evening Run,Run,,7163,21.00,,,,,,activities/6065005826.fit.gz,,,7163.0,6819.0,21004.0,4.6,3.08,441.9,353.0,215.0,369.0,35.6,0.0,,,103.0,86.0,,,,,1546.0,,,,,,,,,,,,,,,,0.0,,1.0,22204.5,,,,,,,,,,,,,,,,7337777.0,,,,,,,,,,,2.932,20264.0,,,,,,,,,,,,,,,,,,,,,""
5696428470,"Jul 27, 2021, 3:33:24 PM",Evening Run,Run,,6202,20.00,,,,,,activities/6059327247.fit.gz,,,6202.0,6004.0,20008.0,6.4,3.332,63.0,70.0,198.2,224.4,33.3,0.0,,,116.0,91.0,,,,,1460.0,,,,,,,,,,,,,,,,0.0,,1.0,20257.7,,,,,,,,,,,,,,,,7337777.0,,,,,,,,,,,3.226,19662.0,,,,,,,,,,,,,,,,,,,,,""
5686339245,"Jul 25, 2021, 4:32:30 PM",Evening Run,Run,,3997,12.42,,,,,,activities/6048794788.fit.gz,,,3997.0,3894.0,12427.0,4.8,3.191,336.9,284.0,207.1,369.0,50.0,0.0,,,92.0,87.0,,,,,907.0,,,,,,,,,,,,,,,,0.0,,1.0,13555.4,,,,,,,,,,,,,,,,7337777.0,,,,,,,,,,,3.109,9852.0,,,,,,,,,,,,,,,,,,,,,""
5685485116,"Jul 25, 2021, 1:31:29 PM",Afternoon Swim,Swim,,4436,"2,979",,,,,,activities/6047903197.fit.gz,,,4436.0,4251.0,2979.0,3.4,0.701,0.0,0.0,-9.2,6.0,42.0,-0.1,,,,,,,,,783.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.672,,,,,,,,,,,,,,,,,,,,,,""
5680561029,"Jul 24, 2021, 4:11:40 PM",Evening Run,Run,Tempo,3626,13.25,,,,,,activities/6042737914.fit.gz,,,3626.0,3577.0,13250.0,6.2,3.704,0.0,0.0,212.8,227.2,8.9,0.1,,,100.0,93.0,,,,,953.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,13306.7,,,,,,,,,,,,,,,,7337777.0,,,,,,,,,,,3.654,,,,,,,,,,,,,,,,,,,,,,""
5680558452,"Jul 24, 2021, 1:36:25 PM",Afternoon Swim,Swim,Workout,3392,"2,098",,,,,,activities/6042735606.fit.gz,,,3392.0,2877.0,2098.0,2.4,0.729,0.0,0.0,-11.0,4.0,26.3,-0.2,,,,,,,,,562.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.619,,,,,,,,,,,,,,,,,,,,,,""
5674739084,"Jul 23, 2021, 2:30:56 PM",Afternoon Ride,Ride,Σήμα για μπύρες-παντοφλα,5460,32.18,,,,,CYCL⚙️PATH  ,activities/6036662046.fit.gz,,15.5,5460.0,5193.0,32187.0,15.6,6.198,570.9,415.0,89.3,410.0,45.7,-0.1,,,,,,,,230.0,100.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,11507033.0,,,,,,,,,,,,5.895,15741.0,,,,,,,,,,,,,,,,,,,,,""
5670759912,"Jul 22, 2021, 6:04:40 PM",Night Run,Run,Poikilo running ghosts 👻,6085,13.01,,,,"",,activities/6032505392.fit.gz,,,6085.0,5326.0,13017.0,4.6,2.444,393.8,325.0,207.9,448.2,48.6,0.0,,,107.0,82.0,,,,,986.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,14532.3,,,,,,,,,,,,,,,,7337777.0,,,,,,,,,,,2.139,10555.0,,,,,,,,,,,,,,,,,,,,,media/d2a7f8ea-f6dc-4f97-b41e-5986fcfeb798.jpg
5664457541,"Jul 21, 2021, 4:03:06 PM",Evening Ride,Ride,"",4831,23.72,,,,,CYCL⚙️PATH  ,activities/6025944412.fit.gz,,15.5,4831.0,4421.0,23724.0,16.4,5.366,604.8,434.0,207.0,442.3,48.0,0.0,,,,,,,,211.0,89.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,11507033.0,,,,,,,,,,,,4.911,21182.0,,,,,,,,,,,,,,,,,,,,,""
5658839132,"Jul 20, 2021, 3:55:28 PM",Evening Run,Run,Υγρασία σκατα,3134,11.92,,,,,,activities/6020095131.fit.gz,,,3134.0,3085.0,11922.0,6.6,3.865,354.8,286.0,225.6,359.5,20.0,-0.1,,,99.0,91.0,,,,,853.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,12867.1,,,,,,,,,,,,,,,,7337777.0,,,,,,,,,,,3.804,,,,,,,,,,,,,,,,,,,,,,""
5653225134,"Jul 19, 2021, 3:28:20 PM",Evening Run,Run,Παρέα με άρμα μάχης καρτσακα,5049,10.25,,,,,,activities/6014270516.fit.gz,,,5049.0,4446.0,10256.0,4.8,2.307,382.8,312.0,213.5,449.1,35.0,0.0,,,122.0,81.0,,,,,813.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,11960.3,,,,,,,,,,,,,,,,7337777.0,,,,,,,,,,,2.031,7557.0,,,,,,,,,,,,,,,,,,,,,""
5646658898,"Jul 18, 2021, 6:15:44 AM",Morning Ride,Ride,Ελβετία κλάψε.... 🤪,12982,40.11,,,,,CYCL⚙️PATH  ,activities/6007401043.fit.gz,,15.5,12982.0,8704.0,40110.0,17.6,4.608,551.8,391.0,415.3,644.4,49.4,0.0,,,,,,,,170.0,239.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,11507033.0,,,,,,,,,,,,3.09,0.0,,,,,,,,,,,,,,,,,,,,,media/8a263265-4a3e-4998-ba99-53ff6283456a.jpg|media/d9ab84b6-1be1-4872-a80c-b1014408b90e.jpg|media/4d5f64e7-1ae8-4165-abe5-e0373c0dbe0a.jpg|media/40ec818a-5818-4e1c-85b0-5ac5ba48c2b8.jpg|media/65aebbf2-4d08-46a9-a14d-7c9e579678ca.jpg|media/0eef312e-26b1-4fe4-9b15-be768e777cb0.jpg
5640218407,"Jul 17, 2021, 5:48:38 AM",Morning Ride,Ride,Ψυχική αποκατάσταση,12243,42.33,,,,,CYCL⚙️PATH  ,activities/6000664715.fit.gz,,15.5,12243.0,10438.0,42335.0,14.6,4.056,934.2,721.0,930.0,1389.4,50.0,0.0,,,,,,,,197.0,225.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,11507033.0,,,,,,,,,,,,3.458,7407.5,,,,,,,,,,,,,,,,,,,,,media/9a1bee89-700e-4ee2-ab9b-8f32c9d7875b.jpg|media/f38807a7-37c8-47f7-9d37-a56df19a2948.jpg|media/509336b4-2757-4059-a0f6-69c56cbbaa3d.jpg
5632583017,"Jul 15, 2021, 3:57:20 PM",Evening Run,Run,,5897,17.46,159.0,42,,,,activities/5992690303.fit.gz,,,5897.0,5791.0,17464.0,6.0,3.016,374.0,361.0,221.4,433.6,48.6,0.0,,,103.0,85.0,,134.0,,,1100.0,,,42.0,,,,,,,,,,,,,0.0,,1.0,18789.4,,,,,,,,,,,,,,,,7337777.0,,,,,,,,,,,2.962,15060.0,,,,,,,,,,,,,,,,,,,,,""
5626706518,"Jul 14, 2021, 2:15:16 PM",Afternoon Run,Run,Έψηνες κ μοσχαρίσια στη πέτρα...🔥🔥,4272,12.05,193.0,132,,,,activities/5986580128.fit.gz,,,4272.0,4227.0,12052.0,4.8,2.851,375.0,319.0,189.0,431.0,47.5,0.2,,,105.0,85.0,,163.0,,,1002.0,,,132.0,,,,,,,,,,,0.0,,0.0,,1.0,13297.9,,,,,,,,,,,,,,,,7337777.0,,,,,,,,,,,2.821,10509.0,,,,,,,,,,,,,,,,,,,,,""
5621699612,"Jul 13, 2021, 4:30:29 PM",Evening Run,Run,🔋,678,0.98,,,,,,activities/5981370267.fit.gz,,,678.0,584.0,979.0,3.2,1.676,85.0,0.0,220.8,323.0,42.9,10.2,,,110.0,78.0,,,,,63.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,1483.5,,,,,,,,,,,,,,,,7337777.0,,,,,,,,,,,1.444,,,,,,,,,,,,,,,,,,,,,,""
5621699441,"Jul 13, 2021, 3:42:44 PM",Evening Run,Run,,2674,9.10,,,,,,activities/5981370047.fit.gz,,,2674.0,2569.0,9108.0,6.8,3.545,0.0,7.0,213.4,222.8,45.5,0.0,,,110.0,91.0,,,,,654.0,,,,,,,,,,,,,,,,0.0,,1.0,9184.0,,,,,,,,,,,,,,,,7337777.0,,,,,,,,,,,3.406,,,,,,,,,,,,,,,,,,,,,,""
5616975191,"Jul 12, 2021, 5:51:54 PM",Evening Run,Run,Ρομάντζο με πυρωμενο ουρανό.... καμβάς η ποικιλαρα 🙌🌇,2463,5.08,,,,,,activities/5976445285.fit.gz,,,2463.0,2408.0,5081.0,4.4,2.11,183.0,220.0,235.8,434.2,46.7,-0.7,,,94.0,79.0,,,,,337.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,5857.8,,,,,,,,,,,,,,,,7337777.0,,,,,,,,,,,2.063,4177.0,,,,,,,,,,,,,,,,,,,,,""
5616974672,"Jul 12, 2021, 5:19:14 PM",Evening Activity,Weight Training,,1800,0,146.0,5,,,,activities/5976444836.fit.gz,,,1800.0,1800.0,0.0,0.0,0.0,0.0,0.0,223.6,223.6,0.0,0.0,,,,,,113.0,,,255.0,,,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,""
5612992191,"Jul 11, 2021, 3:23:40 PM",Evening Ride,Ride,"",7555,32.53,,,,,CYCL⚙️PATH  ,activities/5972276884.fit.gz,,15.5,7555.0,6987.0,32530.0,13.4,4.656,608.8,379.0,89.3,410.0,49.2,0.0,,,,,,,,162.0,139.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,11507033.0,,,,,,,,,,,,4.306,16167.0,,,,,,,,,,,,,,,,,,,,,""
5606415106,"Jul 10, 2021, 5:05:42 PM",Evening Run,Run,"",2474,9.78,,,,,,activities/5965389804.fit.gz,,,2474.0,2474.0,9788.0,6.6,3.956,288.7,215.0,240.9,449.1,42.9,0.0,,,170.0,92.0,,,,,696.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,10669.0,,,,,,,,,,,,,,,,7337777.0,,,,,,,,,,,3.956,8940.0,,,,,,,,,,,,,,,,,,,,,""
5605726376,"Jul 10, 2021, 1:27:02 PM",Afternoon Swim,Swim,,4137,"2,858",,,,,,activities/5964673276.fit.gz,,,4137.0,3925.0,2858.0,3.9,0.728,0.0,0.0,-11.4,5.0,49.1,-0.1,,,,,,,,,676.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.691,,,,,,,,,,,,,,,,,,,,,,""
5600603380,"Jul 9, 2021, 4:08:27 PM",Evening Run,Run,αντιθρομβωτικα 500αρια  by Astra zeneca part 2,2749,8.39,,,,,,activities/5959334056.fit.gz,,,2749.0,2549.0,8390.0,6.8,3.291,7.0,14.0,215.2,234.6,22.5,-0.2,,,192.0,88.0,,,,,588.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,8440.7,,,,,,,,,,,,,,,,7337777.0,,,,,,,,,,,3.052,7886.0,,,,,,,,,,,,,,,,,,,,,""
5595502522,"Jul 8, 2021, 3:07:59 PM",Evening Ride,Ride,Έγινηκαν τα @@ ομελέτα στη σέλα 🔥🌡️,5463,31.10,,,,,CYCL⚙️PATH  ,activities/5954024534.fit.gz,,15.5,5463.0,5380.0,31100.0,16.2,5.781,672.2,500.0,168.3,448.7,45.7,0.0,,,,,,,,220.0,100.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,11507033.0,,,,,,,,,,,,,22816.0,,,,,,,,,,,,,,,,,,,,,""
5590013588,"Jul 7, 2021, 2:16:41 PM",Afternoon Run,Run,,4215,8.86,,,,,,activities/5948307007.fit.gz,,,4215.0,4151.0,8862.0,6.4,2.135,440.0,422.0,211.0,449.2,49.1,0.1,,,109.0,82.0,,,,,603.0,,,,,,,,,,,,,,,,0.0,,1.0,11530.6,,,,,,,,,,,,,,,,7337777.0,,,,,,,,,,,,4098.0,,,,,,,,,,,,,,,,,,,,,""
